Ward_code,Measurementday,Coordinator,InstitutionID,IDresponsible,Ward_code_origineel,InstitutionForm_Type_Inst,InstitutionForm_Mod_Qualityframework,Type_Ward,afkorting_type_ward,D_Age_mean_team,D_QF_Prev_ACP_mean_team,D_QF_ACP_resusication_mean_team,D_QF_ACP_life_ending_treat_mean_team,D_QF_ACP_hosp_adm_mean_team,D_QF_ACP_other_mean_team,D_QF_Prev_MR2_mean_team,D_QF_Nut_foodpreferences_mean_team,D_QF_Nut_foodpreferences_specific_mean_team,D_QF_Nut_foodpreferences_offering_mean_team,D_QF_Nut_foodpreferences_support_mean_team,D_QF_Nut_foodpreferences_time_mean_team,D_QF_Nut_foodpreferences_other_mean_team,D_QF_PU_Prev_cat2_mean_team,D_QF_Inc_toiletingplan_mean_team,D_QF_Inc_toiletingplan_preferences_mean_team,D_QF_Inc_toiletingplan_independent_mean_team,D_QF_Inc_toiletingplan_support_mean_team,D_QF_Inc_toiletingplan_materials_mean_team,D_QF_Inc_toiletingplan_other_mean_team,D_QF_Rest_Prev_mean_team,D_QF_Rest_mechanical_mean_team,D_QF_Rest_physical_mean_team,D_QF_Rest_pharmacologic_mean_team,D_QF_Rest_psych_mean_team,D_QF_Rest_electronic_mean_team,D_QF_Rest_supervision_mean_team,D_QF_Rest_seclusion_mean_team,D_QF_Rest_other_Rest_mean_team,QF_Ward_ErrorsDiscussed,QF_Ward_PU_Discussed,D_QF_Prev_ACP_mean_type_ward,D_QF_ACP_resusication_mean_type_ward,D_QF_ACP_life_ending_treat_mean_type_ward,D_QF_ACP_hosp_adm_mean_type_ward,D_QF_ACP_other_mean_type_ward,D_QF_Prev_MR2_mean_type_ward,D_QF_Nut_foodpreferences_mean_type_ward,D_QF_Nut_foodpreferences_specific_mean_type_ward,D_QF_Nut_foodpreferences_offering_mean_type_ward,D_QF_Nut_foodpreferences_support_mean_type_ward,D_QF_Nut_foodpreferences_time_mean_type_ward,D_QF_Nut_foodpreferences_other_mean_type_ward,D_QF_PU_Prev_cat2_mean_type_ward,D_QF_Inc_toiletingplan_mean_type_ward,D_QF_Inc_toiletingplan_preferences_mean_type_ward,D_QF_Inc_toiletingplan_independent_mean_type_ward,D_QF_Inc_toiletingplan_support_mean_type_ward,D_QF_Inc_toiletingplan_materials_mean_type_ward,D_QF_Inc_toiletingplan_other_mean_type_ward,D_QF_Rest_Prev_mean_type_ward,D_QF_Rest_mechanical_mean_type_ward,D_QF_Rest_physical_mean_type_ward,D_QF_Rest_pharmacologic_mean_type_ward,D_QF_Rest_psych_mean_type_ward,D_QF_Rest_electronic_mean_type_ward,D_QF_Rest_supervision_mean_type_ward,D_QF_Rest_seclusion_mean_type_ward,D_QF_Rest_other_Rest_mean_type_ward,aantal_patienten_per_ward_type,aantal_patienten_in_team,aantal_patienten_in_team_met_behandeling,QF_Ward_ErrorsDiscussed_mean_type_ward,QF_Ward_PU_Discussed_mean_type_ward,missing_per_rij,MR_Missing,ACP_ISNUL,Errors_Discussed_Missing,PU_Discussed_Missing,MAX_MISSING_ALLOWED,teveel_missing,CIW,PrimaryLast,Organisatie,Locatie,Teamnaam
695_2091_A2,11/12/2019,889660,695,2091,A2,InstitutionType_NursingHome,yes,verzorgingsafdeling,VZ,86.2758620689655,100,100,6.89655172413793,6.89655172413793,0, ,96.551724137931,72.4137931034483,20.6896551724138,55.1724137931034,93.1034482758621,0,0,48.2758620689655,6.89655172413793,3.44827586206897,31.0344827586207,48.2758620689655,3.44827586206897,0,0,0,0,0,0,0,0,0,1,1,81.3569321533923,98.8397389412618,17.4764321972444,37.5634517766498,4.20594633792604,33.0508474576272,70.6824925816023,38.4660766961652,34.1592920353982,31.5044247787611,53.9233038348083,17.5221238938053,1.48104265402844,71.5645449137419,39.5870206489676,23.598820058997,38.8790560471977,56.4011799410029,5.07374631268436,8.7905604719764,3.77581120943953,0,1.29793510324484,.117994100294985,4.71976401179941,0,.0589970501474926,.530973451327433,1695,29,0,100,75.4385964912281,1,1,0,0,0,1,Alles ok,8896602091A2,Primary Case,Zuyderland Zorgcentra en TZ,Aldenhof,ALD Team 2
695_2091_A3,11/12/2019,889660,695,2091,A3,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,86.7931034482759,100,96.551724137931,37.9310344827586,55.1724137931034,48.2758620689655,0,100,100,100,96.551724137931,100,3.44827586206897,0,96.551724137931,48.2758620689655,20.6896551724138,72.4137931034483,89.6551724137931,17.2413793103448,0,0,0,0,0,0,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406639,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,29,29,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896602091A3,Primary Case,Zuyderland Zorgcentra en TZ,Aldenhof,ALD KSW
695_2091_A4,11/12/2019,889660,695,2091,A4,InstitutionType_NursingHome,yes,extramurale zorg,Extra,84.9473684210526,78.9473684210526,100,0,0,0, ,26.3157894736842,5.26315789473684,0,15.7894736842105,0,15.7894736842105,0,52.6315789473684,0,0,31.5789473684211,47.3684210526316,5.26315789473684,0,0,0,0,0,0,0,0,0,1, ,69.2307692307692,100,0,0,5.55555555555556, ,28.5714285714286,3.84615384615384,0,15.3846153846154,0,11.5384615384615,0,52.3809523809524,3.84615384615384,3.84615384615384,26.9230769230769,38.4615384615385,3.84615384615384,0,0,0,0,0,0,0,0,0,26,19,0,100,100,2,1,0,0,1,2,Alles ok,8896602091A4,Primary Case,Zuyderland Zorgcentra en TZ,Aldenhof,ALD zorgappartementen
695_2092_G1,11/12/2019,889660,695,2092,G1,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,82,90.3225806451613,96.4285714285714,82.1428571428571,92.8571428571429,17.8571428571429,0,35.4838709677419,35.4838709677419,35.4838709677419,35.4838709677419,35.4838709677419,0,0,74.1935483870968,58.0645161290323,41.9354838709677,61.2903225806452,58.0645161290323,0,0,0,0,0,0,0,0,0,0,1, ,98.3599088838268,99.2820750347384,74.0620657711904,76.2621584066697,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,31,31,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,8896602092G1,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Biesenhof
695_2092_G10,11/12/2019,889660,695,2092,G10,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,79.6551724137931,100,96.551724137931,58.6206896551724,96.551724137931,3.44827586206897,0,100,100,96.551724137931,93.1034482758621,24.1379310344828,3.44827586206897,0,100,79.3103448275862,17.2413793103448,34.4827586206897,89.6551724137931,3.44827586206897,0,0,0,0,0,0,0,0,0,1,1,93.8632619439868,99.2540587977183,53.0934620447564,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,29,29,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,8896602092G10,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Drossaert
695_2092_G11,11/12/2019,889660,695,2092,G11,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,82.9411764705882,88.2352941176471,100,13.3333333333333,93.3333333333333,0,29.4117647058824,100,100,35.2941176470588,23.5294117647059,58.8235294117647,5.88235294117647,0,100,17.6470588235294,5.88235294117647,82.3529411764706,94.1176470588235,0,0,0,0,0,0,0,0,0,0,1,1,93.8632619439868,99.2540587977183,53.0934620447565,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257001,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,17,17,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,8896602092G11,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Coppenhagen
695_2092_G12,11/12/2019,889660,695,2092,G12,InstitutionType_NursingHome,yes,eerstelijnsverblijf,ELV,80.25,100,100,0,0,0,0,100,91.6666666666667,4.16666666666667,100,0,25,12.5,100,29.1666666666667,83.3333333333333,58.3333333333333,95.8333333333333,0,0,0,0,0,0,0,0,0,0,1,1,100,100,0,0,0,0,100,91.6666666666667,4.16666666666667,100,0,25,12.5,100,29.1666666666667,83.3333333333333,58.3333333333334,95.8333333333333,0,0,0,0,0,0,0,0,0,0,24,24,1,100,100,0,0,0,0,0,0,Alles ok,8896602092G12,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Driepoel
695_2092_G13,11/12/2019,889660,695,2092,G13,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,82.75,93.75,100,40,73.3333333333333,20,0,100,100,93.75,100,93.75,0,0,100,93.75,87.5,100,93.75,6.25,37.5,37.5,0,0,0,0,0,0,0,1, ,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152483,43.2574031890661,43.4168564920273,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650137,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.8678815489749,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,16,16,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,8896602092G13,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Vus
695_2092_G14,11/12/2019,889660,695,2092,G14,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,85.7083333333333,100,100,95.8333333333333,100,0,0,79.1666666666667,70.8333333333333,54.1666666666667,29.1666666666667,50,0,0,79.1666666666667,37.5,29.1666666666667,50,75,4.16666666666667,0,0,0,0,0,0,0,0,0,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152483,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650137,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,24,24,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896602092G14,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Vub
695_2092_G15,11/12/2019,889660,695,2092,G15,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,84.3666666666667,100,100,93.3333333333333,93.3333333333333,3.33333333333333,0,100,100,100,93.3333333333333,100,0,3.33333333333333,90,50,6.66666666666667,60,80,3.33333333333333,23.3333333333333,16.6666666666667,0,0,0,20,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406639,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,30,30,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8896602092G15,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Zilverlinde
695_2092_G2,11/12/2019,889660,695,2092,G2,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,78.4137931034483,100,100,96.551724137931,100,0,100,100,96.551724137931,96.551724137931,96.551724137931,100,0,0,96.551724137931,75.8620689655172,75.8620689655172,79.3103448275862,72.4137931034483,13.7931034482759,3.44827586206897,3.44827586206897,0,0,0,0,0,0,0,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,29,29,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,8896602092G2,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Hanenhof
695_2092_G3,11/12/2019,889660,695,2092,G3,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,83.6666666666667,100,100,100,100,0,0,100,100,100,100,100,0,0,100,88.8888888888889,62.962962962963,44.4444444444444,51.8518518518518,0,0,0,0,0,0,0,0,0,0,1, ,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,27,26,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,8896602092G3,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Kummenaederhof
695_2092_G4,11/12/2019,889660,695,2092,G4,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,83.3548387096774,100,96.7741935483871,3.2258064516129,61.2903225806452,0,0,3.2258064516129,0,0,0,0,3.2258064516129,3.2258064516129,100,74.1935483870968,6.45161290322581,41.9354838709677,80.6451612903226,6.45161290322581,3.2258064516129,3.2258064516129,3.2258064516129,0,0,3.2258064516129,3.2258064516129,3.2258064516129,0,1, ,98.3599088838268,99.2820750347384,74.0620657711904,76.2621584066697,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,31,31,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,8896602092G4,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Heimstenraderhof
695_2092_G5,11/12/2019,889660,695,2092,G5,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,84.4333333333333,96.6666666666667,96.551724137931,93.1034482758621,93.1034482758621,6.89655172413793,0,100,93.3333333333333,23.3333333333333,23.3333333333333,26.6666666666667,0,0,73.3333333333333,6.66666666666667,10,26.6666666666667,70,6.66666666666667,20,20,0,0,0,13.3333333333333,3.33333333333333,0,6.66666666666667,1, ,98.3599088838268,99.2820750347384,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,30,30,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,8896602092G5,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Lutteraderhof
695_2092_G6,11/12/2019,889660,695,2092,G6,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,72.5714285714286,100,100,57.1428571428571,85.7142857142857,0,0,100,71.4285714285714,71.4285714285714,85.7142857142857,100,0,0,100,57.1428571428571,42.8571428571429,57.1428571428571,85.7142857142857,0,28.5714285714286,0,0,28.5714285714286,0,0,0,0,0,1, ,98.3599088838269,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152483,43.2574031890661,43.4168564920273,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583619,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154897,3.55353075170843,41.8678815489749,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,7,7,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,8896602092G6,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Rosengarten
695_2092_G7,11/12/2019,889660,695,2092,G7,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,71.3636363636364,100,100,90.9090909090909,95.4545454545455,0,0,90.9090909090909,54.5454545454545,45.4545454545455,59.0909090909091,81.8181818181818,0,0,90.9090909090909,18.1818181818182,18.1818181818182,77.2727272727273,54.5454545454545,13.6363636363636,40.9090909090909,4.54545454545455,0,27.2727272727273,4.54545454545455,9.09090909090909,0,0,0,1, ,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441547,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406638,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,22,22,91.304347826087,59.0163934426229,1,0,0,0,1,1,Alles ok,8896602092G7,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Athos
695_2092_G8,11/12/2019,889660,695,2092,G8,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,81.75,100,100,54.1666666666667,66.6666666666667,25,100,100,95.8333333333333,62.5,25,41.6666666666667,37.5,0,79.1666666666667,0,16.6666666666667,50,79.1666666666667,25,29.1666666666667,0,0,0,0,29.1666666666667,0,0,0,1, ,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441547,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406638,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,24,24,91.304347826087,59.0163934426229,1,0,0,0,1,1,Alles ok,8896602092G8,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Porthos
695_2092_G9,11/12/2019,889660,695,2092,G9,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,82.8695652173913,100,91.304347826087,69.5652173913043,60.8695652173913,0,4.54545454545455,78.2608695652174,73.9130434782609,78.2608695652174,73.9130434782609,78.2608695652174,0,0,73.9130434782609,73.9130434782609,69.5652173913043,73.9130434782609,69.5652173913043,0,43.4782608695652,21.7391304347826,0,4.34782608695652,0,34.7826086956522,0,0,0,1, ,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441547,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406638,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,23,23,91.304347826087,59.0163934426229,1,0,0,0,1,1,Alles ok,8896602092G9,Primary Case,Zuyderland Zorgcentra en TZ,Glana,Gla Aramis
722_2139_105,11/12/2019,889688,722,2139,105,InstitutionType_NursingHome,yes,anders,overig,66.9,100,100,93.3333333333333,93.3333333333333,0,0,53.3333333333333,33.3333333333333,26.6666666666667,20,6.66666666666667,30,0,23.3333333333333,3.33333333333333,13.3333333333333,13.3333333333333,16.6666666666667,0,6.66666666666667,0,0,6.66666666666667,0,0,0,0,0,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589744,27.9863481228669,55.6556556556556,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291377,18.1906614785992,18.4824902723736,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,30,30,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882139105,Primary Case,Atlant Wonen Zorg welzijn,Markenhof,West
722_2139_110,11/12/2019,889688,722,2139,110,InstitutionType_NursingHome,yes,anders,overig,68.3103448275862,96.551724137931,100,67.8571428571429,78.5714285714286,42.8571428571429,0,79.3103448275862,24.1379310344828,75.8620689655172,68.9655172413793,17.2413793103448,0,0,86.2068965517241,65.5172413793103,75.8620689655172,82.7586206896552,62.0689655172414,3.44827586206897,0,0,0,0,0,0,0,0,0,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589744,27.9863481228669,55.6556556556556,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291377,18.1906614785992,18.4824902723736,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,29,29,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882139110,Primary Case,Atlant Wonen Zorg welzijn,Markenhof,Noord
722_2139_112,11/12/2019,889688,722,2139,112,InstitutionType_NursingHome,yes,anders,overig,67.8928571428571,100,100,96.4285714285714,96.4285714285714,0,100,78.5714285714286,75,67.8571428571429,64.2857142857143,39.2857142857143,0,7.14285714285714,35.7142857142857,14.2857142857143,21.4285714285714,17.8571428571429,25,0,3.57142857142857,0,0,0,0,3.57142857142857,0,0,0,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589744,27.9863481228669,55.6556556556556,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291377,18.1906614785992,18.4824902723736,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,28,28,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882139112,Primary Case,Atlant Wonen Zorg welzijn,Markenhof,Oost
722_2139_114,11/12/2019,889688,722,2139,114,InstitutionType_NursingHome,yes,anders,overig,65,100,100,96.6666666666667,100,0,0,23.3333333333333,6.66666666666667,13.3333333333333,3.33333333333333,3.33333333333333,10,0,30,0,26.6666666666667,10,6.66666666666667,10,3.33333333333333,0,0,0,0,0,0,0,3.33333333333333,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589744,27.9863481228669,55.6556556556556,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291377,18.1906614785992,18.4824902723736,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,30,30,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882139114,Primary Case,Atlant Wonen Zorg welzijn,Markenhof,Zuid
722_2139_116,11/12/2019,889688,722,2139,116,InstitutionType_NursingHome,yes,anders,overig,66.4666666666667,100,100,100,93.3333333333333,60,0,40,6.66666666666667,40,13.3333333333333,13.3333333333333,0,0,46.6666666666667,0,20,6.66666666666667,26.6666666666667,0,26.6666666666667,0,0,13.3333333333333,6.66666666666667,6.66666666666667,0,0,0,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589743,27.9863481228669,55.6556556556557,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291377,18.1906614785992,18.4824902723735,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,15,15,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882139116,Primary Case,Atlant Wonen Zorg welzijn,Markenhof,Buiten
722_2140_420,11/12/2019,889688,722,2140,420,InstitutionType_NursingHome,yes,anders,overig,65.9,100,100,40,40,0,44.4444444444444,80,70,60,50,40,20,0,60,0,0,10,60,0,80,10,0,20,0,20,10,0,50,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589743,27.9863481228669,55.6556556556557,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291378,18.1906614785992,18.4824902723735,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,10,9,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882140420,Primary Case,Atlant Wonen Zorg welzijn,Markenhaven,Passage
722_2140_425,11/12/2019,889688,722,2140,425,InstitutionType_NursingHome,yes,anders,overig,64.8,100,100,60,86.6666666666667,0,6.66666666666667,92.8571428571429,86.6666666666667,80,73.3333333333333,0,0,6.66666666666667,66.6666666666667,40,60,53.3333333333333,40,0,46.6666666666667,6.66666666666667,0,0,20,0,20,13.3333333333333,6.66666666666667,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589743,27.9863481228669,55.6556556556557,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291377,18.1906614785992,18.4824902723735,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,15,15,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882140425,Primary Case,Atlant Wonen Zorg welzijn,Markenhaven,De Waag
722_2140_430,11/12/2019,889688,722,2140,430,InstitutionType_NursingHome,yes,anders,overig,66.5625,100,100,43.75,87.5,12.5,0,75,50,68.75,50,37.5,0,0,62.5,12.5,43.75,50,50,0,0,0,0,0,0,0,0,0,0,1,1,94.8443579766537,99.6923076923077,43.8974358974359,64,9.43589743589743,27.9863481228669,55.6556556556557,27.7237354085603,32.4902723735409,26.0700389105058,29.5719844357977,10.6031128404669,3.46878097125867,55.1040634291377,18.1906614785992,18.4824902723735,30.3501945525292,42.6070038910506,4.18287937743191,15.4669260700389,5.44747081712062,0,4.18287937743191,.972762645914397,5.35019455252918,.778210116731518,.389105058365759,3.21011673151751,1028,16,16,60.5263157894737,75.6756756756757,0,0,0,0,0,0,Alles ok,8896882140430,Primary Case,Atlant Wonen Zorg welzijn,Markenhaven,Oostpoort
